order_id,order_date,customer_name,city,state,category,product,quantity,sales,discount
ORD01287,2025-10-17,Amit Yadav,Hyderabad,Telangana,Electronics,Mobile Phone,5,6606.69,0.2
ORD01223,2025-01-17,Priya Verma,Bengaluru,Karnataka,Electronics,Mobile Phone,7,31723.92,0.1
ORD00468,2025-04-08,Anjali Verma,Kolkata,West Bengal,Stationery,Notebook,10,53178.15,0.2
ORD00322,2025-10-14,Nikhil Verma,Kolkata,West Bengal,Electronics,Headphones,7,29238.02,0.0
ORD00006,2025-07-05,Kavita Verma,Kolkata,West Bengal,Electronics,Monitor,5,62248.0,0.2
ORD00223,2025-03-08,Kavita Sharma,Patna,Bihar,Clothing,Kurta,10,27826.11,0.2
ORD01375,2025-12-25,Sneha Das,Pune,Maharashtra,Electronics,Monitor,2,20840.6,0.2
ORD00548,2025-09-07,Anjali Patel,Bengaluru,Karnataka,Electronics,Headphones,2,15006.97,0.2
ORD00229,2025-11-16,Sneha Patel,Lucknow,Uttar Pradesh,Furniture,Table,10,11776.02,0.25
ORD00040,2025-10-11,Priya Gupta,Hyderabad,Telangana,Electronics,Mobile Phone,5,8878.29,0.0
ORD00543,2025-10-07,Rohit Singh,Jaipur,Rajasthan,Furniture,Table,4,10444.51,0.15
ORD00243,2025-01-20,Priya Patel,Pune,Maharashtra,Grocery,Sugar,7,37630.82,0.0
ORD00899,2025-10-31,Rahul Sharma,Chennai,Tamil Nadu,Electronics,Mobile Phone,4,17788.0,0.1
ORD01134,2025-05-20,Riya Yadav,Bengaluru,Karnataka,Clothing,Kurta,8,72587.5,0.05
ORD01449,2025-05-19,Rohit Das,Bhopal,Madhya Pradesh,Stationery,File Folder,2,1841.4,0.0
ORD01869,2025-08-20,Amit Yadav,Pune,Maharashtra,Clothing,Jacket,7,9157.78,0.1
ORD00843,2025-10-22,Priya Yadav,Mumbai,Maharashtra,Furniture,Desk,4,8989.57,0.1
ORD01419,2025-07-26,Rahul Kumar,Mumbai,Maharashtra,Clothing,Kurta,10,26270.12,0.2
ORD01654,2025-07-21,Manish Das,Chennai,Tamil Nadu,Clothing,Jacket,8,37100.89,0.2
ORD01970,2025-04-12,Manish Kumar,Kolkata,West Bengal,Stationery,Marker,6,2034.72,0.15
ORD00662,2025-01-04,Rohit Verma,Bengaluru,Karnataka,Grocery,Rice,9,10347.66,0.1
ORD01211,2025-01-08,Kavita Verma,Jaipur,Rajasthan,Stationery,Calculator,9,52416.68,0.15
ORD00315,2025-07-23,Manish Patel,Pune,Maharashtra,Electronics,Headphones,10,57733.17,0.2
ORD00692,2025-08-15,Sneha Gupta,Bhopal,Madhya Pradesh,Electronics,Headphones,7,72099.41,0.1
ORD01504,2025-12-23,Vikas Singh,Delhi,Delhi,Furniture,Sofa,6,49630.81,0.1
ORD00425,2025-12-26,Kavita Das,Kolkata,West Bengal,Clothing,Jacket,3,13533.69,0.0
ORD00595,2025-09-22,Suresh Kumar,Kolkata,West Bengal,Furniture,Desk,6,31078.84,0.1
ORD01964,2025-05-04,Riya Patel,Kolkata,West Bengal,Furniture,Desk,1,35312.75,0.05
ORD00623,2025-10-04,Priya Yadav,Jaipur,Rajasthan,Grocery,Biscuits,9,33502.16,0.25
ORD01171,2025-09-24,Arjun Verma,Kolkata,West Bengal,Stationery,Marker,6,59864.48,0.05
ORD01044,2025-12-04,Sneha Singh,Bengaluru,Karnataka,Grocery,Sugar,8,12993.16,0.05
ORD00228,2025-11-11,Suresh Sharma,Bengaluru,Karnataka,Furniture,Table,5,9606.48,0.1
ORD01118,2025-10-15,Arjun Verma,Patna,Bihar,Stationery,Calculator,2,61217.92,0.1
ORD01332,2025-07-13,Manish Gupta,Mumbai,Maharashtra,Furniture,Desk,5,14738.71,0.05
ORD01316,2025-03-05,Sneha Yadav,Chennai,Tamil Nadu,Clothing,T-Shirt,5,67274.95,0.2
ORD00067,2025-12-22,Priya Verma,Chennai,Tamil Nadu,Grocery,Rice,3,11524.59,0.15
ORD00025,2025-10-23,Pooja Verma,Bengaluru,Karnataka,Stationery,Pen Set,9,10140.31,0.2
ORD00145,2025-03-06,Manish Verma,Hyderabad,Telangana,Grocery,Rice,1,59062.9,0.05
ORD00537,2025-08-11,Arjun Sharma,Hyderabad,Telangana,Stationery,Notebook,4,40447.13,0.25
ORD00812,2025-05-09,Anjali Yadav,Hyderabad,Telangana,Electronics,Laptop,6,21558.57,0.15
ORD01467,2025-07-08,Amit Gupta,Hyderabad,Telangana,Clothing,Shoes,5,46738.25,0.05
ORD00086,2025-04-08,Rahul Verma,Chennai,Tamil Nadu,Clothing,Kurta,5,41795.38,0.2
ORD01661,2025-10-29,Rohit Verma,Mumbai,Maharashtra,Electronics,Headphones,7,61867.22,0.05
ORD01646,2025-11-27,Rohit Gupta,Hyderabad,Telangana,Furniture,Bookshelf,9,36375.15,0.1
ORD01805,2025-07-29,Priya Yadav,Mumbai,Maharashtra,Furniture,Sofa,2,40039.81,0.2
ORD01818,2025-03-07,Manish Sharma,Hyderabad,Telangana,Electronics,Headphones,9,67212.48,0.0
ORD01577,2025-07-18,Priya Patel,Hyderabad,Telangana,Stationery,File Folder,4,57288.45,0.0
ORD01145,2025-03-26,Riya Das,Kolkata,West Bengal,Grocery,Rice,9,68268.7,0.15
ORD00363,2025-04-19,Pooja Gupta,Hyderabad,Telangana,Clothing,T-Shirt,9,29979.26,0.15
ORD01612,2025-07-20,Neha Das,Chennai,Tamil Nadu,Clothing,T-Shirt,6,37797.27,0.2
ORD01866,2025-10-25,NIKHIL PATEL,Pune,Maharashtra,Grocery,Tea,1,26366.27,0.0
ORD01027,2025-07-17,Rahul Gupta,Ahmedabad,Gujarat,Grocery,Cooking Oil,8,38269.44,0.2
ORD01031,2025-10-12,Pooja Kumar,Chennai,Tamil Nadu,Grocery,Cooking Oil,4,40430.79,0.15
ORD01304,2025-04-19,Sneha Yadav,Chennai,Tamil Nadu,Electronics,Headphones,6,74733.76,0.15
ORD01356,2025-11-10,Amit Das,Chennai,Tamil Nadu,Stationery,Notebook,9,58152.35,0.15
ORD01731,2025-07-05,Manish Singh,Pune,Maharashtra,Clothing,Shoes,6,25440.84,0.15
ORD00666,2025-12-26,Kavita Sharma,Bhopal,Madhya Pradesh,Clothing,Shoes,3,36748.66,0.25
ORD00365,2025-01-09,Rahul Singh,Hyderabad,Telangana,Electronics,Laptop,2,47056.92,0.15
ORD00078,2025-06-09,Rahul Kumar,Mumbai,Maharashtra,Grocery,Sugar,2,58389.94,0.05
ORD00028,2025-08-25,Neha Sharma,Pune,Maharashtra,Grocery,Tea,3,31785.65,0.1
ORD01437,2025-08-09,Pooja Gupta,Delhi,Delhi,Electronics,Keyboard,9,17087.07,0.1
ORD00526,2025-05-31,Pooja Singh,Ahmedabad,Gujarat,Grocery,Sugar,4,58266.97,0.05
ORD01835,2025-03-30,Priya Singh,Kolkata,West Bengal,Furniture,Sofa,6,1292.77,0.1
ORD00056,2025-10-08,Riya Kumar,Kolkata,West Bengal,Stationery,Pen Set,10,42790.62,0.15
ORD00639,2025-11-21,Vikas Patel,Pune,Maharashtra,Clothing,T-Shirt,4,73002.24,0.05
ORD00303,2025-09-07,Amit Kumar,Unknown,Tamil Nadu,Electronics,Monitor,10,68478.17,0.25
ORD00719,2025-07-01,Nikhil Singh,Ahmedabad,Gujarat,Clothing,Jacket,9,43241.92,0.2
ORD00625,2025-07-31,Rohit Singh,Jaipur,Rajasthan,Grocery,Cooking Oil,2,33279.06,0.1
ORD00008,2025-04-18,Arjun Gupta,Kolkata,West Bengal,Clothing,Shoes,6,12408.39,0.1
ORD00804,2025-03-28,Sneha Patel,Chennai,Tamil Nadu,Electronics,Laptop,5,10807.45,0.15
ORD01050,2025-03-26,Anjali Gupta,Bhopal,Madhya Pradesh,Furniture,Sofa,2,37100.89,0.05
ORD00337,2025-03-01,Riya Singh,Chennai,Tamil Nadu,Electronics,Keyboard,2,22333.56,0.0
ORD00048,2025-07-15,Riya Kumar,Hyderabad,Telangana,Furniture,Bookshelf,3,59106.24,0.0
ORD01764,2025-02-23,Anjali Yadav,Kolkata,West Bengal,Stationery,File Folder,2,36912.28,0.15
ORD00107,2025-02-16,Pooja Patel,Bengaluru,Karnataka,Furniture,Table,7,47700.16,0.15
ORD00350,2025-10-15,Suresh Yadav,Chennai,Tamil Nadu,Electronics,Keyboard,3,14835.85,0.15
ORD01080,2025-04-22,Rohit Das,Pune,Maharashtra,Furniture,Desk,8,64771.83,0.15
ORD00239,2025-08-09,Priya Gupta,Jaipur,Rajasthan,Grocery,Tea,5,40367.63,0.0
ORD00214,2025-02-08,Arjun Das,Bhopal,Madhya Pradesh,Clothing,Kurta,7,20773.01,0.0
ORD01776,2025-03-27,Sneha Gupta,Delhi,Delhi,Furniture,Sofa,2,13956.05,0.1
ORD01139,2025-07-16,Pooja Gupta,Jaipur,Rajasthan,Stationery,File Folder,7,72794.32,0.1
ORD00794,2025-07-16,Arjun Verma,Delhi,Delhi,Stationery,Marker,4,13452.22,0.0
ORD01587,2025-02-27,Manish Singh,Lucknow,Uttar Pradesh,Clothing,Shoes,6,63351.59,0.1
ORD01583,2025-09-22,Riya Sharma,Patna,Bihar,Clothing,Shoes,3,12474.83,0.25
ORD01672,2025-04-25,Kavita Patel,Patna,Bihar,Electronics,Mobile Phone,6,32179.44,0.1
ORD00524,2025-01-07,Sneha Gupta,Kolkata,West Bengal,Stationery,File Folder,6,72446.03,0.0
ORD00233,2025-06-10,Riya Patel,Kolkata,West Bengal,Stationery,File Folder,4,25679.39,0.05
ORD00645,2025-04-08,Kavita Singh,Jaipur,Rajasthan,Stationery,Calculator,5,40819.37,0.15
ORD01508,2025-10-02,Neha Sharma,Bengaluru,Karnataka,Stationery,File Folder,4,43044.8,0.05
ORD00534,2025-05-25,Amit Patel,Patna,Bihar,Clothing,Shoes,2,29094.23,0.2
ORD01942,2025-04-23,Kavita Gupta,Chennai,Tamil Nadu,Grocery,Biscuits,5,32377.75,0.05
ORD00604,2025-11-10,Riya Gupta,Patna,Bihar,Furniture,Sofa,10,7780.9,0.1
ORD01330,2025-10-06,Nikhil Sharma,Kolkata,West Bengal,Electronics,Monitor,3,2329.42,0.25
ORD01075,2025-05-31,Manish Singh,Hyderabad,Telangana,Furniture,Office Chair,10,44152.61,0.2
ORD01305,2025-03-16,Arjun Verma,Delhi,Delhi,Clothing,Shoes,1,40994.82,0.15
ORD00061,2025-09-11,Vikas Verma,Jaipur,Rajasthan,Stationery,Calculator,4,53946.36,0.15
ORD01264,2025-07-02,Rahul Patel,Jaipur,Rajasthan,Furniture,Office Chair,4,7854.79,0.1
ORD00093,2025-11-23,Riya Yadav,Bengaluru,Karnataka,Electronics,Laptop,9,22087.21,0.05
ORD00667,2025-06-21,Anjali Das,Ahmedabad,Gujarat,Clothing,T-Shirt,10,28770.57,0.0
ORD00281,2025-04-28,Neha Yadav,Patna,Bihar,Clothing,Shoes,9,31953.57,0.15
ORD01114,2025-09-25,Arjun Sharma,Hyderabad,Telangana,Grocery,Cooking Oil,8,52331.49,0.25
ORD00360,2025-07-21,Pooja Singh,Pune,Maharashtra,Furniture,Bookshelf,4,57170.15,0.25
ORD01129,2025-06-25,Neha Verma,Hyderabad,Telangana,Clothing,T-Shirt,4,63558.38,0.1
ORD01170,2025-02-01,Kavita Verma,Mumbai,Maharashtra,Clothing,Shoes,10,55334.61,0.1
ORD00848,2025-03-01,Rohit Kumar,Chennai,Tamil Nadu,Electronics,Keyboard,1,10671.89,0.2
ORD01522,2025-09-08,Kavita Verma,Chennai,Tamil Nadu,Furniture,Office Chair,2,42176.19,0.05
ORD00111,2025-03-09,Nikhil Gupta,Ahmedabad,Gujarat,Stationery,File Folder,1,15465.98,0.2
ORD00043,2025-10-15,Amit Sharma,Hyderabad,Telangana,Clothing,Jeans,8,41488.11,0.15
ORD00126,2025-04-03,Priya Singh,Kolkata,West Bengal,Furniture,Desk,9,31050.87,0.25
ORD00205,2025-05-04,Sneha Sharma,Chennai,Tamil Nadu,Clothing,T-Shirt,6,59191.87,0.1
ORD00053,2025-01-01,Suresh Verma,Kolkata,West Bengal,Grocery,Cooking Oil,5,3567.89,0.15
ORD00546,2025-11-12,Riya Gupta,Pune,Maharashtra,Stationery,Calculator,3,12281.34,0.05
ORD00069,2025-06-30,Rohit Das,Kolkata,West Bengal,Grocery,Rice,10,28683.48,0.0
ORD01741,2025-03-07,Rahul Yadav,Delhi,Delhi,Furniture,Bookshelf,4,59717.89,0.2
ORD01548,2025-12-27,Rohit Gupta,Hyderabad,Telangana,Clothing,Shoes,7,3532.82,0.25
ORD00184,2025-10-13,Arjun Das,Chennai,Tamil Nadu,Grocery,Rice,6,5176.91,0.0
ORD00138,2025-07-10,Rahul Verma,Jaipur,Rajasthan,Clothing,Jacket,10,28731.66,0.25
ORD00900,2025-01-20,Pooja Das,Bengaluru,Karnataka,Electronics,Headphones,3,1723.47,0.1
ORD00797,2025-01-09,Amit Patel,Delhi,Delhi,Grocery,Biscuits,8,40162.02,0.15
ORD00133,2025-01-21,Rohit Yadav,Ahmedabad,Gujarat,Clothing,Jeans,2,67779.43,0.25
ORD00081,2025-08-04,Riya Yadav,Hyderabad,Telangana,Clothing,T-Shirt,9,48653.86,0.0
ORD01987,2025-05-06,Neha Kumar,Lucknow,Uttar Pradesh,Furniture,Table,9,51274.46,0.2
ORD01541,2025-05-04,Suresh Das,Kolkata,West Bengal,Stationery,Marker,5,37653.04,0.0
ORD00542,2025-07-15,Vikas Kumar,Bengaluru,Karnataka,Clothing,Kurta,2,21293.43,0.15
ORD01669,2025-02-07,Manish Das,Lucknow,Uttar Pradesh,Electronics,Monitor,8,45849.85,0.05
ORD00984,2025-07-03,Nikhil Gupta,Jaipur,Rajasthan,Clothing,Jeans,4,41873.08,0.0
ORD00166,2025-11-07,Pooja Das,Hyderabad,Telangana,Electronics,Headphones,8,49729.92,0.15
ORD00249,2025-04-08,Amit Yadav,Mumbai,Maharashtra,Furniture,Office Chair,5,71128.34,0.0
ORD00447,2025-08-01,Priya Singh,Bhopal,Madhya Pradesh,Grocery,Sugar,9,58681.0,0.0
ORD01515,2025-12-27,Manish Das,Mumbai,Maharashtra,Clothing,T-Shirt,2,5773.3,0.25
ORD00859,2025-08-30,Rahul Gupta,Patna,Bihar,Furniture,Bookshelf,5,71712.99,0.25
ORD01212,2025-12-05,Nikhil Kumar,Bhopal,Madhya Pradesh,Electronics,Keyboard,9,56287.68,0.05
ORD00098,2025-09-11,Sneha Sharma,Bengaluru,Karnataka,Grocery,Tea,5,42755.05,0.0
ORD01974,2025-07-17,Nikhil Das,Hyderabad,Telangana,Electronics,Headphones,6,4220.67,0.15
ORD00738,2025-12-27,Manish Gupta,Pune,Maharashtra,Grocery,Biscuits,9,24056.75,0.05
ORD01256,2025-07-26,Rahul Singh,Delhi,Delhi,Furniture,Office Chair,7,18582.72,0.25
ORD00103,2025-03-05,Pooja Gupta,Mumbai,Maharashtra,Clothing,Kurta,10,69109.14,0.15
ORD00435,2025-09-09,Priya Kumar,Bengaluru,Karnataka,Furniture,Office Chair,1,37100.89,0.2
ORD00075,2025-04-25,Arjun Sharma,Jaipur,Rajasthan,Electronics,Monitor,1,74993.11,0.1
ORD01792,2025-04-27,Vikas Singh,Mumbai,Maharashtra,Electronics,Keyboard,7,53373.77,0.2
ORD01235,2025-09-09,Anjali Patel,Jaipur,Rajasthan,Clothing,Kurta,2,32460.34,0.1
ORD00919,2025-04-20,Rohit Yadav,Bhopal,Madhya Pradesh,Furniture,Sofa,4,11034.77,0.05
ORD01712,2025-04-16,Pooja Singh,Mumbai,Maharashtra,Stationery,Notebook,10,70839.5,0.05
ORD01671,2025-01-04,Kavita Das,Jaipur,Rajasthan,Grocery,Tea,6,30259.59,0.1
ORD01621,2025-12-13,Vikas Yadav,Pune,Maharashtra,Stationery,Notebook,1,56208.49,0.25
ORD00763,2025-05-02,Sneha Gupta,Mumbai,Maharashtra,Stationery,Calculator,1,43450.9,0.25
ORD00990,2025-03-20,Arjun Patel,Mumbai,Maharashtra,Clothing,Shoes,9,37504.73,0.0
ORD00389,2025-04-02,Nikhil Kumar,Pune,Maharashtra,Electronics,Keyboard,6,28877.72,0.05
ORD00236,2025-06-17,Nikhil Patel,Kolkata,West Bengal,Grocery,Tea,4,72210.77,0.05
ORD01507,2025-04-23,Anjali Kumar,Kolkata,West Bengal,Stationery,Marker,1,20306.71,0.25
ORD00268,2025-05-01,Amit Sharma,Ahmedabad,Gujarat,Grocery,Rice,5,49112.83,0.25
ORD01188,2025-06-16,Rahul Singh,Kolkata,West Bengal,Stationery,File Folder,5,42963.88,0.0
ORD00118,2025-04-07,Sneha Verma,Chennai,Tamil Nadu,Clothing,Kurta,9,28446.45,0.1
ORD01607,2025-08-20,Arjun Yadav,Bhopal,Madhya Pradesh,Grocery,Biscuits,5,22063.77,0.1
ORD00674,2025-02-15,Rahul Das,Pune,Maharashtra,Electronics,Headphones,7,24425.02,0.2
ORD00250,2025-09-14,Manish Yadav,Chennai,Tamil Nadu,Stationery,Pen Set,7,51864.89,0.15
ORD01453,2025-08-11,Riya Das,Bengaluru,Karnataka,Grocery,Cooking Oil,1,25735.59,0.2
ORD01995,2025-01-05,Priya Das,Ahmedabad,Gujarat,Stationery,Notebook,2,6386.59,0.25
ORD00095,2025-10-23,Arjun Kumar,Bengaluru,Karnataka,Stationery,Notebook,2,30202.88,0.0
ORD00034,2025-07-26,Rahul Verma,Mumbai,Maharashtra,Electronics,Monitor,2,50722.14,0.05
ORD01464,2025-02-25,Rahul Yadav,Hyderabad,Telangana,Clothing,Kurta,1,45143.27,0.1
ORD01668,2025-02-27,Suresh Singh,Ahmedabad,Gujarat,Clothing,T-Shirt,2,42506.68,0.2
ORD00449,2025-10-20,Kavita Yadav,Lucknow,Uttar Pradesh,Clothing,Shoes,5,28882.5,0.15
ORD00717,2025-11-10,Amit Sharma,Chennai,Tamil Nadu,Grocery,Tea,9,15935.94,0.05
ORD01810,2025-07-01,Kavita Yadav,Mumbai,Maharashtra,Electronics,Mobile Phone,6,22103.12,0.0
ORD01518,2025-08-30,Vikas Gupta,Jaipur,Rajasthan,Furniture,Office Chair,5,72702.36,0.2
ORD00001,2025-02-22,Arjun Sharma,Hyderabad,Telangana,Electronics,Laptop,5,18555.67,0.05
ORD01376,2025-05-18,Pooja Verma,Kolkata,West Bengal,Stationery,Notebook,4,55110.85,0.25
ORD01102,2025-11-06,Manish Verma,Pune,Maharashtra,Electronics,Mobile Phone,8,5031.76,0.15
ORD01109,2025-07-24,Riya Verma,Jaipur,Rajasthan,Electronics,Laptop,8,28741.38,0.25
ORD01227,2025-05-07,Kavita Singh,Kolkata,West Bengal,Stationery,Marker,5,36573.21,0.15
ORD00083,2025-10-31,Rohit Patel,Ahmedabad,Gujarat,Grocery,Tea,8,32809.19,0.25
ORD01289,2025-07-02,Priya Sharma,Kolkata,West Bengal,Grocery,Cooking Oil,6,56450.21,0.25
ORD00677,2025-05-05,Kavita Singh,Pune,Maharashtra,Clothing,Jeans,2,8649.79,0.0
ORD01921,2025-03-16,Riya Sharma,Lucknow,Uttar Pradesh,Grocery,Rice,3,50114.41,0.2
ORD01047,2025-05-21,Rahul Yadav,Hyderabad,Telangana,Electronics,Headphones,7,63364.53,0.15
ORD00771,2025-05-10,Priya Gupta,Bengaluru,Karnataka,Stationery,Notebook,3,38043.31,0.1
ORD01947,2025-12-31,Pooja Yadav,Jaipur,Rajasthan,Furniture,Desk,2,63584.35,0.15
ORD01281,2025-06-06,Sneha Verma,Kolkata,West Bengal,Stationery,Calculator,5,68956.48,0.2
ORD01581,2025-06-04,Vikas Sharma,Delhi,Delhi,Unknown,Desk,8,14300.8,0.05
ORD01489,2025-03-28,Rohit Gupta,Mumbai,Maharashtra,Electronics,Headphones,5,36626.02,0.05
ORD00405,2025-03-13,Rahul Kumar,Jaipur,Rajasthan,Grocery,Sugar,4,7330.71,0.0
ORD01728,2025-07-25,Manish Patel,Mumbai,Maharashtra,Furniture,Table,9,48709.45,0.25
ORD01299,2025-02-12,Arjun Das,Jaipur,Rajasthan,Clothing,Kurta,10,71415.36,0.1
ORD01341,2025-12-29,Suresh Gupta,Bengaluru,Karnataka,Clothing,Shoes,4,71503.89,0.1
ORD00105,2025-12-12,Riya Kumar,Kolkata,West Bengal,Clothing,Kurta,5,2183.4,0.05
ORD00689,2025-04-14,Riya Singh,Lucknow,Uttar Pradesh,Furniture,Desk,3,43682.04,0.25
ORD01306,2025-07-05,Manish Das,Chennai,Tamil Nadu,Grocery,Rice,10,37100.89,0.0
ORD00827,2025-11-21,Amit Sharma,Bhopal,Madhya Pradesh,Stationery,Pen Set,6,47104.12,0.25
ORD00063,2025-12-08,Suresh Patel,Lucknow,Uttar Pradesh,Furniture,Office Chair,8,10217.1,0.15
ORD00853,2025-10-15,Rahul Verma,Patna,Bihar,Clothing,Jacket,6,23279.38,0.15
ORD01354,2025-09-28,Amit Patel,Jaipur,Rajasthan,Clothing,Jeans,7,3016.36,0.2
ORD00224,2025-10-22,Rahul Singh,Delhi,Delhi,Clothing,Shoes,8,39545.75,0.15
ORD00146,2025-06-18,Manish Singh,Delhi,Delhi,Grocery,Cooking Oil,10,16392.36,0.05
ORD01089,2025-04-18,Pooja Verma,Jaipur,Rajasthan,Grocery,Cooking Oil,7,17261.49,0.25
ORD00374,2025-06-11,Manish Singh,Mumbai,Maharashtra,Electronics,Monitor,7,26527.29,0.15
ORD01421,2025-08-04,Nikhil Sharma,Pune,Maharashtra,Furniture,Office Chair,3,54680.2,0.15
ORD01143,2025-03-17,Rohit Verma,Hyderabad,Telangana,Electronics,Mobile Phone,5,45506.31,0.25
ORD01827,2025-05-27,Neha Das,Hyderabad,Telangana,Grocery,Biscuits,10,31068.08,0.25
ORD01495,2025-12-11,Manish Sharma,Lucknow,Uttar Pradesh,Clothing,Jacket,8,47389.14,0.2
ORD01602,2025-12-30,Anjali Verma,Jaipur,Rajasthan,Grocery,Biscuits,2,16793.95,0.0
ORD01271,2025-10-01,Pooja Verma,Mumbai,Maharashtra,Furniture,Sofa,7,41313.11,0.2
ORD00010,2025-04-28,Riya Kumar,Bengaluru,Karnataka,Grocery,Cooking Oil,6,63253.18,0.0
ORD00450,2025-12-15,Sneha Das,Patna,Bihar,Furniture,Bookshelf,7,11002.99,0.2
ORD00709,2025-10-06,Manish Kumar,Ahmedabad,Gujarat,Clothing,T-Shirt,8,37447.66,0.15
ORD00256,2025-09-03,Neha Verma,Bhopal,Madhya Pradesh,Electronics,Headphones,8,49283.91,0.25
ORD00883,2025-04-07,Riya Sharma,Hyderabad,Telangana,Stationery,Pen Set,9,30694.35,0.15
ORD00390,2025-06-13,Rohit Sharma,Lucknow,Uttar Pradesh,Stationery,Pen Set,6,18807.67,0.25
ORD00909,2025-10-17,Sneha Kumar,Pune,Maharashtra,Stationery,Marker,9,60717.78,0.15
ORD00925,2025-06-12,Nikhil Das,Pune,Maharashtra,Clothing,Jeans,3,68712.84,0.25
ORD01704,2025-07-01,Suresh Singh,Lucknow,Uttar Pradesh,Furniture,Desk,4,58249.37,0.05
ORD01233,2025-12-31,Vikas Verma,Bengaluru,Karnataka,Electronics,Headphones,6,21221.56,0.1
ORD00461,2025-01-05,Pooja Singh,Hyderabad,Telangana,Furniture,Bookshelf,7,38617.77,0.25
ORD01270,2025-11-05,Manish Patel,Chennai,Tamil Nadu,Clothing,Shoes,7,36226.32,0.15
ORD01760,2025-03-14,Neha Yadav,Jaipur,Rajasthan,Electronics,Monitor,2,25541.21,0.1
ORD01169,2025-03-01,Kavita Patel,Delhi,Delhi,Electronics,Laptop,6,55608.45,0.05
ORD00959,2025-07-18,Pooja Gupta,Chennai,Tamil Nadu,Electronics,Headphones,9,15190.38,0.15
ORD00502,2025-06-14,Neha Patel,Lucknow,Uttar Pradesh,Stationery,File Folder,3,5846.18,0.15
ORD00740,2025-02-14,Vikas Das,Mumbai,Maharashtra,Electronics,Keyboard,1,8168.04,0.0
ORD01850,2025-11-27,Neha Sharma,Chennai,Tamil Nadu,Stationery,Marker,10,66270.21,0.05
ORD00869,2025-09-03,Anjali Gupta,Kolkata,West Bengal,Stationery,Notebook,2,61458.64,0.0
ORD00732,2025-04-08,Anjali Yadav,Jaipur,Rajasthan,Grocery,Rice,8,67895.45,0.05
ORD00540,2025-03-02,Suresh Kumar,Jaipur,Rajasthan,Stationery,File Folder,6,1512.6,0.25
ORD01202,2025-07-13,Rahul Sharma,Bengaluru,Karnataka,Electronics,Laptop,7,73466.52,0.05
ORD00698,2025-06-10,Vikas Kumar,Kolkata,West Bengal,Stationery,Notebook,10,55216.05,0.15
ORD01393,2025-01-01,Amit Gupta,Patna,Bihar,Stationery,Marker,1,32416.63,0.25
ORD01377,2025-01-02,Rahul Singh,Mumbai,Maharashtra,Furniture,Bookshelf,5,53012.54,0.1
ORD01146,2025-10-28,Rohit Das,Bengaluru,Karnataka,Clothing,Kurta,9,49471.83,0.15
ORD01032,2025-01-01,Amit Yadav,Patna,Bihar,Stationery,Calculator,5,49066.15,0.05
ORD00373,2025-04-22,Rahul Sharma,Chennai,Tamil Nadu,Furniture,Desk,7,46301.68,0.15
ORD00668,2025-11-20,Vikas Kumar,Kolkata,West Bengal,Electronics,Mobile Phone,10,69666.82,0.25
ORD01526,2025-09-05,Suresh Sharma,Lucknow,Uttar Pradesh,Stationery,Marker,4,24307.39,0.25
ORD00358,2025-05-29,Kavita Gupta,Ahmedabad,Gujarat,Grocery,Cooking Oil,6,73430.26,0.1
ORD00968,2025-02-24,Vikas Kumar,Pune,Maharashtra,Furniture,Office Chair,10,19634.0,0.25
ORD00784,2025-05-31,Pooja Sharma,Kolkata,West Bengal,Grocery,Cooking Oil,2,52250.11,0.1
ORD00736,2025-05-27,Rohit Patel,Patna,Bihar,Grocery,Biscuits,4,24235.81,0.05
ORD01036,2025-06-24,Neha Yadav,Hyderabad,Telangana,Clothing,Shoes,5,18633.14,0.1
ORD00971,2025-01-09,Sneha Verma,Bengaluru,Karnataka,Electronics,Mobile Phone,3,1287.22,0.0
ORD01525,2025-12-20,Neha Yadav,Bhopal,Madhya Pradesh,Grocery,Sugar,7,65389.24,0.1
ORD01487,2025-01-22,Riya Verma,Bengaluru,Karnataka,Clothing,Shoes,6,56858.19,0.05
ORD01524,2025-03-19,Amit Patel,Patna,Bihar,Stationery,Marker,7,23531.26,0.1
ORD01491,2025-01-04,Pooja Kumar,Patna,Bihar,Grocery,Rice,9,40459.22,0.05
ORD01643,2025-04-21,Kavita Yadav,Jaipur,Rajasthan,Electronics,Keyboard,4,7715.72,0.2
ORD01253,2025-08-11,Anjali Singh,Pune,Maharashtra,Grocery,Tea,3,33592.68,0.25
ORD01694,2025-02-23,Neha Verma,Pune,Maharashtra,Electronics,Laptop,7,21351.91,0.2
ORD01750,2025-10-21,Sneha Das,Bhopal,Madhya Pradesh,Electronics,Headphones,2,7288.57,0.15
ORD01237,2025-05-22,Neha Das,Bhopal,Madhya Pradesh,Grocery,Sugar,10,28026.52,0.25
ORD00886,2025-04-13,Kavita Das,Bhopal,Madhya Pradesh,Furniture,Office Chair,6,37100.89,0.1
ORD00080,2025-01-22,Anjali Das,Delhi,Delhi,Clothing,Kurta,2,59767.98,0.2
ORD01173,2025-12-07,Riya Kumar,Pune,Maharashtra,Stationery,File Folder,3,45209.54,0.05
ORD00815,2025-07-31,Riya Verma,Pune,Maharashtra,Electronics,Headphones,4,7580.29,0.25
ORD01286,2025-06-08,Neha Verma,Mumbai,Maharashtra,Grocery,Rice,2,16090.27,0.0
ORD00672,2025-12-24,Priya Singh,Lucknow,Uttar Pradesh,Stationery,Marker,2,30039.9,0.15
